episode_id,name,role_detail,role_group_normalized
La_grande_bellezza,Marco Ferreri,Artisti,Additional Crew
La_grande_bellezza,Stefano Ghersi,Artisti,Additional Crew
La_grande_bellezza,Maurizio Augelli,Artisti,Additional Crew
La_grande_bellezza,Stefano Rosati,Artisti,Additional Crew
La_grande_bellezza,Luca Ricci,Senotecnici,Art Department
La_grande_bellezza,Tiberio Angeloni,Senotecnici,Art Department
La_grande_bellezza,Franco Galano,Senotecnici,Art Department
La_grande_bellezza,Massimo Giovannetti,Senotecnici,Art Department
La_grande_bellezza,Franco Maria Salamon,Coordinamento stuntman scene subacquee,Stunts
La_grande_bellezza,Jonatha Marzeddu,Coordinamento stuntman scene subacquee,Stunts
La_grande_bellezza,Rocco Russo,Stuntman,Stunts
La_grande_bellezza,Mauro Caterini,Stuntman,Stunts
La_grande_bellezza,Savino Cirulli - Cineworld,Aosm Roma,Miscellaneous Companies
La_grande_bellezza,Alessandra Troisi,Aosm Roma,Additional Crew
La_grande_bellezza,Deborah Petrarchi,Permessi minori,Additional Crew
La_grande_bellezza,Gianluca Jodice,Backstage,Additional Crew
La_grande_bellezza,Valerio Azzali,Backstage,Additional Crew
La_grande_bellezza,Andrea Campajola,Montaggio backstage,Editorial Department
La_grande_bellezza,Anna Tramontano,Amministrazione,Additional Crew
La_grande_bellezza,Massimiliano Tramontano,Amministrazione film,Additional Crew
La_grande_bellezza,Rossella Aterrano,Cassiera,Additional Crew
La_grande_bellezza,Valeria Di Graziano,Produzione Indigo Film,Production Managers
La_grande_bellezza,Ilaria Avanzi,Produzione Indigo Film,Production Managers
La_grande_bellezza,Paolo Centore,Produzione Indigo Film,Production Managers
La_grande_bellezza,Alessandra Cevenini,Produzione Indigo Film,Production Managers
La_grande_bellezza,Sara Calvanico,Produzione Indigo Film,Production Managers
La_grande_bellezza,Laura Branchini,Produzione Indigo Film,Production Managers
La_grande_bellezza,Antonella Anselmo,Produzione Indigo Film,Production Managers
La_grande_bellezza,Studio Legale Ponti - De Sanctis & Partners,Consulenza Legale,Miscellaneous Companies
La_grande_bellezza,Guendalina Ponti,Consulenza Legale,Additional Crew
La_grande_bellezza,Lorenzo De Sanctis,Consulenza Legale,Additional Crew
La_grande_bellezza,Clorinda Abate,Consulenza Legale,Additional Crew
La_grande_bellezza,Iaia Calderaro,Consulenza Legale,Additional Crew
La_grande_bellezza,Alessandro Coni,Consulenza Legale,Additional Crew
La_grande_bellezza,Alix Gugenheim,Produzione Babe Films,Production Managers
La_grande_bellezza,Clémence Forestier,Produzione Babe Films,Production Managers
La_grande_bellezza,Oriana Butacavoli,Produzione Babe Films,Production Managers
La_grande_bellezza,Riccardo Marchegiani,Produzione Babe Films,Production Managers
La_grande_bellezza,Odette Adamski,Produzione Babe Films,Production Managers
La_grande_bellezza,Olivier Cottet-Puinel,Produzione Pathé,Production Managers
La_grande_bellezza,Charlotte Laurendeau,Produzione Pathé,Production Managers
La_grande_bellezza,Lucile Brun,Produzione Pathé,Production Managers
La_grande_bellezza,Isabelle Laratte,Consulenza legale Babe Films,Additional Crew
La_grande_bellezza,Elena Tramontano,Amministrazione per Pronos 94,Additional Crew
La_grande_bellezza,Valentina Viscione,Amministrazione per Pronos 94,Additional Crew
La_grande_bellezza,Emanuela Neresine,Amministrazione per Pronos 94,Additional Crew
La_grande_bellezza,Umberto Dell'Isola,Amministrazione per Pronos 94,Additional Crew
La_grande_bellezza,Caterina Felleca,Amministrazione per Pronos 94,Additional Crew
La_grande_bellezza,Antonio Silvestro,Amministrazione per Pronos 94,Additional Crew
La_grande_bellezza,D-Vision,Macchine da presa,Miscellaneous Companies
La_grande_bellezza,Luxor,Materiale Elettricisti-Macchinisti,Miscellaneous Companies
La_grande_bellezza,REC,Lampade e gelatine,Miscellaneous Companies
La_grande_bellezza,C.S. Cinematografica Stiffi,Trasporti,Miscellaneous Companies
La_grande_bellezza,Magic Rent,,Miscellaneous Companies
La_grande_bellezza,Maggiore Rent,,Miscellaneous Companies
La_grande_bellezza,Palazzi Service,,Miscellaneous Companies
La_grande_bellezza,Assitalia – Studio Donati,Assicurazione,Miscellaneous Companies
La_grande_bellezza,Framminia,,Miscellaneous Companies
La_grande_bellezza,Ricci srl,,Miscellaneous Companies
La_grande_bellezza,Titocci srl,,Miscellaneous Companies
La_grande_bellezza,Jerico Rinaldi - Cielo e Terra Catering,Catering,Miscellaneous Companies
La_grande_bellezza,Afokli di El Alami Mohamed,Arredamento,Miscellaneous Companies
La_grande_bellezza,Arredamenti Cinematografici GRP di Renato Postiglione,Arredamenti Cinematografici GRP di Renato Postiglione,Miscellaneous Companies
La_grande_bellezza,Eurogarden,,Miscellaneous Companies
La_grande_bellezza,Arredimpegno 2008,Arredimpegno 2008,Miscellaneous Companies
La_grande_bellezza,CineBoo,,Miscellaneous Companies
La_grande_bellezza,CineARS,,Miscellaneous Companies
La_grande_bellezza,Magazzini Ruffi,,Miscellaneous Companies
La_grande_bellezza,Antiquarte,,Miscellaneous Companies
La_grande_bellezza,2F Cinerent,,Miscellaneous Companies
La_grande_bellezza,Elosinte Communications,,Miscellaneous Companies
La_grande_bellezza,Peroni,,Miscellaneous Companies
La_grande_bellezza,B.T. N. srl,Costruzioni,Miscellaneous Companies
La_grande_bellezza,Leonardo Cruciano workshop srl,Costruzioni,Miscellaneous Companies
La_grande_bellezza,Anna Mode,Sartorie,Miscellaneous Companies
La_grande_bellezza,Sartoria Cine-teatrale Nori Enzo-Bracciano-Roma,Sartorie,Miscellaneous Companies
La_grande_bellezza,Bottega d'Alice,Sartorie,Miscellaneous Companies
La_grande_bellezza,Signorina Grandi Firme,Sartorie,Miscellaneous Companies
La_grande_bellezza,Pikkio,Sartorie,Miscellaneous Companies
La_grande_bellezza,Pompei,Sartorie,Miscellaneous Companies
La_grande_bellezza,Misano smoking,Sartorie,Miscellaneous Companies
La_grande_bellezza,Maurizio Bazar,Sartorie,Miscellaneous Companies
La_grande_bellezza,Luca Della Grotta,Visual effects,Visual Effects
La_grande_bellezza,Alessandro Contenta,Visual effects,Visual Effects
La_grande_bellezza,Gianpaolo Fragale,Digital artist,Visual Effects
La_grande_bellezza,Stefano Valente,3D animator,Animation Department
La_grande_bellezza,Roberto Saba,Compositors,Visual Effects
La_grande_bellezza,Marco Tripodi,Compositors,Visual Effects
La_grande_bellezza,Chiara Milita,Compositors,Visual Effects
La_grande_bellezza,Roberto Ruffino,Compositors jr.,Visual Effects
La_grande_bellezza,Lena Di Gennaro,Compositors jr.,Visual Effects
La_grande_bellezza,Giulia Cadeddu,Compositors jr.,Visual Effects
La_grande_bellezza,Marco Bersani,Compositors jr.,Visual Effects
La_grande_bellezza,Enrico Barone,Coordinator,Visual Effects
La_grande_bellezza,Marco Conte,Project Manager,Additional Crew
La_grande_bellezza,Andrea Orsini,Colorist,Additional Crew
La_grande_bellezza,Francesca Di Giamberardino,Titles supervisor,Additional Crew
La_grande_bellezza,Stefano Pajetta,Titles,Additional Crew
La_grande_bellezza,Lorenzo Moneta,Titles,Additional Crew
La_grande_bellezza,Matteo Vito Murro,Titles,Additional Crew
La_grande_bellezza,Moreno Menchi,Scansione,Additional Crew
La_grande_bellezza,Mirko Giambartolomei,Conforming,Additional Crew
La_grande_bellezza,Davide Piastra,Digital cleaning,Additional Crew
La_grande_bellezza,Marco Buonanno,Digital cleaning,Additional Crew
La_grande_bellezza,Technolight,Allestimento luci,Miscellaneous Companies
La_grande_bellezza,technicolor,Laboratorio di postproduzione,Miscellaneous Companies
La_grande_bellezza,Roberto De Francesco,un ringraziamento speciale a,Thanks
La_grande_bellezza,Lele Marchitelli,"Tastiere, programmazione, chitarra, basso",Music Department
La_grande_bellezza,Prisca Amori,Violino primo,Music Department
La_grande_bellezza,Marcello Sirignano,Violino secondo,Music Department
La_grande_bellezza,Nico Ciricugno,Viola,Music Department
La_grande_bellezza,Valerio Perla,Violoncello,Music Department
La_grande_bellezza,Enzo Pietropaoli,Contrabbasso,Music Department
La_grande_bellezza,Alessandro Gwis,Pianoforte,Music Department
La_grande_bellezza,Roberto Tarenzi,Flauto,Music Department
La_grande_bellezza,Alessandro Presti,Sax tenore,Music Department
La_grande_bellezza,Max Lanza,Mix,Music Department
La_grande_bellezza,Digital Records Roma,Digital Records Roma,Miscellaneous Companies
La_grande_bellezza,Studio Emme,Studio Emme,Miscellaneous Companies
La_grande_bellezza,Associazione Studio,Associazione Studio,Miscellaneous Companies
La_grande_bellezza,Angelo Guglielmi,Coordinamento di studio,Music Department
La_grande_bellezza,Geoffredo Gibellini,Coordinamento di studio,Music Department
La_grande_bellezza,Else Torp,MY HEART'S IN THE HIGHLANDS,Composers
La_grande_bellezza,Christopher Bowers-Broadbent,MY HEART'S IN THE HIGHLANDS,Composers
La_grande_bellezza,J.K. Tavener,THE LAMB,Composers
La_grande_bellezza,W. Blake,THE LAMB,Composers
La_grande_bellezza,D.A. Lang,WORLD TO COME IV,Composers
La_grande_bellezza,Maya Beiser,WORLD TO COME IV,Composers
La_grande_bellezza,Scroggins,MOODY,Composers
La_grande_bellezza,L. Confetti,MUEVE LA CINTURA,Composers
La_grande_bellezza,S. Atanasio,MUEVE LA CINTURA,Composers
La_grande_bellezza,C. Atanasio,MUEVE LA CINTURA,Composers
La_grande_bellezza,D. Atanasio,MUEVE LA CINTURA,Composers
La_grande_bellezza,J. Pena Suazo,QUE NO SE ACABE EL MAMBO,Composers
La_grande_bellezza,Berhling,PARADE,Composers
La_grande_bellezza,Hallonsten,PARADE,Composers
La_grande_bellezza,H.M. Gorecki,SYMPHONY NO.3 OP.36 'OF SORROWFUL SONGS' III. LENTO – CANTABILE SEMPLICE,Composers
La_grande_bellezza,Dawn Upshaw,SYMPHONY NO.3 OP.36 'OF SORROWFUL SONGS' III. LENTO – CANTABILE SEMPLICE,Cast
La_grande_bellezza,G. Boratto,TAKE MY BREATH AWAY,Composers
La_grande_bellezza,Gui Boratto,TAKE MY BREATH AWAY,Composers
La_grande_bellezza,Guilherme Boratto,TAKE MY BREATH AWAY,Composers
La_grande_bellezza,V. Martynov,THE BEATITUDES,Composers
La_grande_bellezza,Steffaro/Tromby,PANCHO,Composers
La_grande_bellezza,C. Frederickson,WATER FROM THE SAME SOURCE,Composers
La_grande_bellezza,R. Grimes,WATER FROM THE SAME SOURCE,Composers
La_grande_bellezza,J. Noble,WATER FROM THE SAME SOURCE,Composers
La_grande_bellezza,Zbigniew Preisner,DIES IRAE,Composers
La_grande_bellezza,Elzbieta Towarnicka,DIES IRAE,Cast
La_grande_bellezza,Dariusz Paradowski,DIES IRAE,Cast
La_grande_bellezza,Piotr Lykowski,DIES IRAE,Cast
La_grande_bellezza,M. Fabrizio,FOREVER,Composers
La_grande_bellezza,A. Venditti,FOREVER,Composers
La_grande_bellezza,Antonello Venditti,FOREVER,Cast
La_grande_bellezza,A. Lennox,THERE MUST BE AN ANGEL (PLAYING WITH MY HEART),Composers
La_grande_bellezza,D.A. Stewart,THERE MUST BE AN ANGEL (PLAYING WITH MY HEART),Composers
La_grande_bellezza,Lorraine Bowen,THERE MUST BE AN ANGEL (PLAYING WITH MY HEART),Cast
La_grande_bellezza,Paolo Scotti,THERE MUST BE AN ANGEL (PLAYING WITH MY HEART),Composers
La_grande_bellezza,G. Bizet,SINFONIA N. 1 IN DO MAGGIORE ADAGIO,Composers
La_grande_bellezza,Leopold Stokowski,SINFONIA N. 1 IN DO MAGGIORE ADAGIO,Cast
La_grande_bellezza,Damien Jurado,EVERYTHING TRYING,Composers
La_grande_bellezza,Piotr Kusiewicz,DIES IRAE,Cast
La_grande_bellezza,Grzegorz Zychowicz,DIES IRAE,Cast
La_grande_bellezza,Jan Szypowski,DIES IRAE,Cast
La_grande_bellezza,R. Carosone,WE NO SPEAK AMERICANO,Composers
La_grande_bellezza,N. Salerno,WE NO SPEAK AMERICANO,Composers
La_grande_bellezza,M. Handley,WE NO SPEAK AMERICANO,Composers
La_grande_bellezza,D. MacLennan,WE NO SPEAK AMERICANO,Composers
La_grande_bellezza,A. Stanley,WE NO SPEAK AMERICANO,Composers
La_grande_bellezza,C. Bouyjou,DISCOTECA,Composers
La_grande_bellezza,C. Fabre,DISCOTECA,Composers
La_grande_bellezza,R. Valli,DISCOTECA,Composers
La_grande_bellezza,Exchpoptrue,DISCOTECA,Cast
La_grande_bellezza,B. Lauzi,TI RUBERO',Composers
La_grande_bellezza,Monica Cetini,TI RUBERO',Cast
La_grande_bellezza,PATHE,Distribuzione Francia,Distributors
La_grande_bellezza,PATHE INTERNATIONAL,Distribuzione e vendite internazionali,Sales Representatives / ISA
La_grande_bellezza,Muriel Sauzay,,Additional Crew
La_grande_bellezza,Mayalen De Croisoeuil,,Additional Crew
La_grande_bellezza,Sayako Huddleston,,Additional Crew
La_grande_bellezza,Agathe Théodore,,Additional Crew
La_piovra_S01E02,NICOLA BADALUCCO,soggetto di,Writers
La_piovra_S01E02,LUCIO BATTISTRADA,elaborato da,Writers
La_piovra_S01E02,MASSIMO DE RITA,elaborato da,Writers
La_piovra_S01E02,ENNIO DE CONCINI,sceneggiatura di,Writers
La_piovra_S01E02,MICHELE PLACIDO,con,Cast
La_piovra_S01E02,BARBARA DE ROSSI,,Cast
La_piovra_S01E02,NICOLE JAMET,,Cast
La_piovra_S01E02,ANGELO INFANTI,,Cast
La_piovra_S01E02,Pino Colizzi,,Cast
La_piovra_S01E02,Renato Mori,,Cast
La_piovra_S01E02,Massimo Bonetti,,Cast
La_piovra_S01E02,Eurilla Del Bono,,Cast
La_piovra_S01E02,Cariddi Nardulli,,Cast
La_piovra_S01E02,Michele Abruzzo,,Cast
La_piovra_S01E02,GEOFFREY COPLESTON,,Cast
La_piovra_S01E02,JACQUES DACQMINE,,Cast
La_piovra_S01E02,PAUL GUERS,,Cast
La_piovra_S01E02,FLAVIO BUCCI,con,Cast
La_piovra_S01E02,FLORINDA BOLKAN,con la partecipazione straordinaria di nel ruolo di Olga Camastra,Cast
La_piovra_S01E02,FRANÇOIS PERIER,e con nel ruolo dell’avv. Terrasini,Cast
La_piovra_S01E02,NINO CELESTE,direttore della fotografia,Cinematographers
La_piovra_S01E02,UMBERTO TURCO,scenografia,Production Designers
La_piovra_S01E02,ENZO MENICONI,montaggio,Editors
La_piovra_S01E02,ENRICO BERGIER,aiuto regista,Second Unit Directors or Assistant Directors
La_piovra_S01E02,DIEGO ALCHIMEDE,direttore di produzione,Production Managers
La_piovra_S01E02,RIZ ORTOLANI,musica composta e diretta da,Composers
La_piovra_S01E02,CLAUDIA ALOISI,,Cast
La_piovra_S01E02,BRUNO TURCHETTO,organizzata da,Additional Crew
La_piovra_S01E02,DAMIANO DAMIANI,regia,Directors
Les_Cordiers_Juge_et_Flic_S02E03_End,Nelly Kafsky,Producteur Délégué,Producers
Les_Cordiers_Juge_et_Flic_S02E03_End,Jacques Rouzet,Direction Littéraire Telfrance,Additional Crew
Les_Cordiers_Juge_et_Flic_S02E03_End,Guillaume Cousin,Directeur de Production,Production Managers
Les_Cordiers_Juge_et_Flic_S02E03_End,TANSOU,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Natacha MULLER,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Julien CHATELET,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Karine SILLA,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Gérald SERQUE,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Bernadette,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Pauline,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Ponal,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Amélie,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Wagner,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Eloïse BEAUNE,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Viva BONNOIT,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Michel BOS,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Vincent de BOUARS,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Mme Piémonti,Mme Piémonti,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,jeune fille commissariat,jeune fille commissariat,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Philippe Mérol,Philippe Mérol,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Inspecteur Bouzon,Inspecteur Bouzon,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Julie CARLI,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Stéphanie CORNU,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Paule DARI,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Judith EL ZEIN,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Menialo,Menialo,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Poupée,Poupée,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Muriel,Muriel,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Florence,Florence,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Mohamed JLAMNIDI,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Stéphane JOBERT,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Pauline MACIA,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Vincent MARTIN,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Patrick MERCADO,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Rachida,Rachida,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Serge,Serge,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Josiane Pradier,Josiane Pradier,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Gardien,Gardien,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Client-flicia,Client-flicia,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Armel MONOID,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Chemli Fadela,avocat,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,MOUSS,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Bernard,Bernard,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Emmanuel TAILLON,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Jacques,Jacques,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Nicolas PIGNON,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Mr. Emmanuel,Mr. Emmanuel,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Jean Luc FORKAZ,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Inspecteur,Inspecteur,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Blanche RAYNAL,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Evelyne,Evelyne,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Bruno SLAGMULDER,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Didier,Didier,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Rodolfo de SOUZA,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Pedro,Pedro,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Guillaume ZINCOU,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Elie,Elie,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Nathalie YANOZ,,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Nymphette,Nymphette,Cast
Les_Cordiers_Juge_et_Flic_S02E03_End,Gilles CONSEIL,,Additional Crew
Les_Cordiers_Juge_et_Flic_S02E03_End,Daniel VERITE,,Additional Crew
Les_Cordiers_Juge_et_Flic_S02E03_End,Voiture Travelling,Voiture Travelling,Additional Crew
Les_Cordiers_Juge_et_Flic_S02E03_End,Michel NORMAN,Voiture Travelling,Additional Crew
Les_Cordiers_Juge_et_Flic_S02E03_End,Marc Henri DUPRESNE,Assistants réalisateur,Second Unit Directors or Assistant Directors
Les_Cordiers_Juge_et_Flic_S02E03_End,Fabienne CHAUVEAU,Assistants réalisateur,Second Unit Directors or Assistant Directors
Les_Cordiers_Juge_et_Flic_S02E03_End,Anne COHEN-SOLAL,Assistants réalisateur,Second Unit Directors or Assistant Directors
Les_Cordiers_Juge_et_Flic_S02E03_End,Lucile CHRISTOL,,Additional Crew
Les_Cordiers_Juge_et_Flic_S02E03_End,MAVADE,Casting,Casting Directors
Les_Cordiers_Juge_et_Flic_S02E03_End,Franck MAURIN,Casting Figuration,Casting Directors
